shotID,arenaAdjustedShotDistance,arenaAdjustedXCord,arenaAdjustedXCordABS,arenaAdjustedYCord,arenaAdjustedYCordAbs,averageRestDifference,awayEmptyNet,awayPenalty1Length,awayPenalty1TimeLeft,awaySkatersOnIce,awayTeamCode,awayTeamGoals,defendingTeamAverageTimeOnIce,defendingTeamAverageTimeOnIceOfDefencemen,defendingTeamAverageTimeOnIceOfDefencemenSinceFaceoff,defendingTeamAverageTimeOnIceOfForwards,defendingTeamAverageTimeOnIceOfForwardsSinceFaceoff,defendingTeamAverageTimeOnIceSinceFaceoff,defendingTeamDefencemenOnIce,defendingTeamForwardsOnIce,defendingTeamMaxTimeOnIce,defendingTeamMaxTimeOnIceOfDefencemen,defendingTeamMaxTimeOnIceOfDefencemenSinceFaceoff,defendingTeamMaxTimeOnIceOfForwards,defendingTeamMaxTimeOnIceOfForwardsSinceFaceoff,defendingTeamMaxTimeOnIceSinceFaceoff,defendingTeamMinTimeOnIce,defendingTeamMinTimeOnIceOfDefencemen,defendingTeamMinTimeOnIceOfDefencemenSinceFaceoff,defendingTeamMinTimeOnIceOfForwards,defendingTeamMinTimeOnIceOfForwardsSinceFaceoff,defendingTeamMinTimeOnIceSinceFaceoff,distanceFromLastEvent,event,game_id,goal,goalieIdForShot,goalieNameForShot,homeEmptyNet,homePenalty1Length,homePenalty1TimeLeft,homeSkatersOnIce,homeTeamCode,homeTeamGoals,homeTeamWon,id,isHomeTeam,isPlayoffGame,lastEventCategory,lastEventShotAngle,lastEventShotDistance,lastEventTeam,lastEventxCord,lastEventxCord_adjusted,lastEventyCord,lastEventyCord_adjusted,location,offWing,period,playerNumThatDidEvent,playerNumThatDidLastEvent,playerPositionThatDidEvent,season,shooterLeftRight,shooterName,shooterPlayerId,shooterTimeOnIce,shooterTimeOnIceSinceFaceoff,shootingTeamAverageTimeOnIce,shootingTeamAverageTimeOnIceOfDefencemen,shootingTeamAverageTimeOnIceOfDefencemenSinceFaceoff,shootingTeamAverageTimeOnIceOfForwards,shootingTeamAverageTimeOnIceOfForwardsSinceFaceoff,shootingTeamAverageTimeOnIceSinceFaceoff,shootingTeamDefencemenOnIce,shootingTeamForwardsOnIce,shootingTeamMaxTimeOnIce,shootingTeamMaxTimeOnIceOfDefencemen,shootingTeamMaxTimeOnIceOfDefencemenSinceFaceoff,shootingTeamMaxTimeOnIceOfForwards,shootingTeamMaxTimeOnIceOfForwardsSinceFaceoff,shootingTeamMaxTimeOnIceSinceFaceoff,shootingTeamMinTimeOnIce,shootingTeamMinTimeOnIceOfDefencemen,shootingTeamMinTimeOnIceOfDefencemenSinceFaceoff,shootingTeamMinTimeOnIceOfForwards,shootingTeamMinTimeOnIceOfForwardsSinceFaceoff,shootingTeamMinTimeOnIceSinceFaceoff,shotAngle,shotAngleAdjusted,shotAnglePlusRebound,shotAnglePlusReboundSpeed,shotAngleReboundRoyalRoad,shotDistance,shotGeneratedRebound,shotGoalieFroze,shotOnEmptyNet,shotPlayContinuedInZone,shotPlayContinuedOutsideZone,shotPlayStopped,shotRebound,shotRush,shotType,shotWasOnGoal,speedFromLastEvent,team,teamCode,time,timeDifferenceSinceChange,timeSinceFaceoff,timeSinceLastEvent,timeUntilNextEvent,xCord,xCordAdjusted,xFroze,xGoal,xPlayContinuedInZone,xPlayContinuedOutsideZone,xPlayStopped,xRebound,xShotWasOnGoal,yCord,yCordAdjusted
40083,33,72,72,28,28,-17.2,0,120,42,5,CBJ,1,58,58,45,58,45,45,2,3,58,58,45,58,45,45,58,58,45,58,45,45,41.77319715,SHOT,20471,0,8483548,Brandon Bussi,0,0,0,5,CAR,3,1,298,0,0,SHOT,-55.30484647,15.8113883,AWAY,80,80,-13,-13,HOMEZONE,0,3,9,8,D,2025,L,Ivan Provorov,8478500,91,45,42.2,74.5,45,20.66666667,16.33333333,27.8,2,3,91,91,45,58,45,45,1,58,45,1,1,1,58.73626831,58.73626831,114.0411148,9.503426231,1,32.75667871,0,1,0,0,0,0,0,0,SNAP,1,3.481099762,AWAY,CBJ,3276,-44,45,12,2,72,72,0.157501,0.0168042,0.436452,0.332433,0.0213206,0.0354894,0.738859,28,28
40084,8.485281374,83,83,6,6,-46.36666667,1,0,0,6,CBJ,1,74.2,74,74,74.33333333,74.33333333,74.2,2,3,96,83,83,96,96,96,32,65,65,32,32,32,15.03329638,SHOT,20471,0,8483548,Brandon Bussi,0,0,0,5,CAR,3,1,304,0,0,HIT,0,0,AWAY,98,98,7,7,HOMEZONE,1,3,86,0,R,2025,R,Kirill Marchenko,8480893,26,26,27.83333333,18,18,32.75,32.75,27.83333333,2,4,44,22,22,44,44,44,14,14,14,26,26,14,45,45,0,0,0,8.485281374,0,0,0,0,1,0,0,0,WRIST,1,0.217873861,AWAY,CBJ,3412,-18,134,69,38,83,83,0.101289,0.163424,0.512618,0.0943106,0.0152777,0.11308,0.908969,6,6
40086,35,56,56,13,13,0,0,0,0,5,CBJ,1,39,39,39,39,39,39,2,2,39,39,39,39,39,39,39,39,39,39,39,39,57.48912941,MISS,20471,0,8483548,Brandon Bussi,0,120,74,4,CAR,4,1,317,0,0,FAC,0,0,HOME,0,0,0,0,HOMEZONE,0,3,59,0,R,2025,L,Yegor Chinakhov,8482475,39,39,39,39,39,39,39,39,2,3,39,39,39,39,39,39,39,39,39,39,39,39,21.50143432,21.50143432,0,0,0,35.4682957,0,0,0,1,0,0,0,0,SNAP,0,1.474080241,AWAY,CBJ,3564,0,39,39,8,56,56,0.152791,0.010735,0.502236,0.272289,0.020657,0.0412916,0.691192,13,13
40087,16,75,75,7,7,0,0,0,0,5,CBJ,1,47,47,47,47,47,47,2,2,47,47,47,47,47,47,47,47,47,47,47,47,19.92485885,SHOT,20471,0,8483548,Brandon Bussi,0,120,66,4,CAR,4,1,318,0,0,MISS,21.50143432,35.4682957,AWAY,56,56,13,13,HOMEZONE,0,3,65,59,C,2025,L,Luca Del Bel Belluz,8483432,47,47,47,47,47,47,47,47,2,3,47,47,47,47,47,47,47,47,47,47,47,47,26.56505118,26.56505118,5.063616853,0.632952107,0,15.65247584,0,0,0,1,0,0,0,0,WRIST,1,2.490607356,AWAY,CBJ,3572,0,47,8,28,75,75,0.0920627,0.00936228,0.540966,0.225059,0.0206784,0.111872,0.73743,7,7
41251,66,-28,28,26,26,5,0,0,0,5,CAR,0,17.8,22,22,15,15,17.8,2,3,22,22,22,16,16,22,14,22,22,14,14,14,78.29431652,SHOT,20485,0,8483548,Brandon Bussi,0,0,0,5,WSH,0,0,12,1,0,HIT,0,0,HOME,-99,99,-7,7,AWAYZONE,0,1,3,0,D,2025,0,Matt Roy,8478911,18,18,22.8,27,27,20,20,22.8,2,3,36,36,36,21,21,36,18,18,18,19,19,18,-23.08513367,23.08513367,0,0,0,66.3098786,0,0,0,1,0,0,0,0,SNAP,1,26.09810551,HOME,WSH,68,4,51,3,4,-28,28,0.258468,0.0220504,0.394947,0.276277,0.0200541,0.0282036,0.698617,26,-26
41254,42,-49,49,12,12,-13.4,0,0,0,5,CAR,0,38.6,20,20,51,51,38.6,2,3,51,20,20,51,51,51,20,20,20,51,51,20,49.81967483,MISS,20485,0,8483548,Brandon Bussi,0,0,0,5,WSH,0,0,25,1,0,HIT,0,0,AWAY,-98,98,21,-21,AWAYZONE,0,1,74,0,D,2025,R,John Carlson,8474590,9,9,25.2,8.5,8.5,36.33333333,36.33333333,25.2,2,3,51,9,9,51,51,51,7,8,8,7,7,7,-16.69924423,16.69924423,0,0,0,41.76122604,0,0,0,0,1,0,0,0,BACK,0,9.963934966,HOME,WSH,155,-13,51,5,13,-49,49,0.176130151,0.018336085,0.471637817,0.286942254,0.011102793,0.035850844,0.612443,12,-12
41256,35,-67,67,-27,27,-0.4,0,0,0,5,CAR,0,25,22,22,27,27,25,2,3,30,23,23,30,30,30,21,21,21,22,22,21,124.4025723,SHOT,20485,0,8483548,Brandon Bussi,0,0,0,5,WSH,0,0,28,1,0,SHOT,0,0,AWAY,57,-57,-37,37,AWAYZONE,1,1,8,24,L,2025,R,Alex Ovechkin,8471214,31,31,24.6,8.5,8.5,35.33333333,35.33333333,24.6,2,3,45,10,10,45,45,45,7,7,7,30,30,7,50.82634203,50.82634203,0,0,0,34.82814953,0,0,0,0,1,0,0,0,SLAP,1,6.547503806,HOME,WSH,193,-14,89,19,23,-67,67,0.168962,0.0356815,0.420157,0.314528,0.0253139,0.0353579,0.70868,-27,27
41259,15,-80,80,12,12,-21.8,0,0,0,5,CAR,0,37.2,38,38,36.66666667,36.66666667,37.2,2,3,38,38,38,38,38,38,35,38,38,35,35,35,26.47640459,MISS,20485,0,8483548,Brandon Bussi,0,0,0,5,WSH,0,0,41,1,0,GIVE,0,0,AWAY,-85,85,38,-38,AWAYZONE,1,1,22,0,R,2025,L,Brandon Duhaime,8479520,16,16,15.4,18,18,13.66666667,13.66666667,15.4,2,3,18,18,18,17,17,18,8,18,18,8,8,8,-53.13010235,53.13010235,0,0,0,15,0,0,0,0,1,0,0,0,SNAP,0,26.47640459,HOME,WSH,373,-27,82,1,22,-80,80,0.222652,0.108214,0.367526,0.229604,0.0245444,0.0474596,0.825239,12,-12
41261,22,-68,68,7,7,-0.6,0,0,0,5,CAR,0,33.8,45,45,26.33333333,17,28.2,2,3,73,45,45,73,45,45,3,45,45,3,3,3,166.0903369,MISS,20485,0,8483548,Brandon Bussi,0,0,0,5,WSH,0,0,49,1,0,GIVE,0,0,HOME,97,-97,-12,12,AWAYZONE,1,1,21,0,C,2025,L,Aliaksei Protas,8481656,34,34,27.6,34,34,23.33333333,23.33333333,27.6,2,3,35,35,35,34,34,35,4,33,33,4,4,4,-18.43494882,18.43494882,0,0,0,22.13594362,0,0,0,0,1,0,0,0,SLAP,0,15.09912153,HOME,WSH,459,1,45,11,7,-68,68,0.100471,0.147553,0.366617,0.313735,0.0236879,0.047936,0.709944,7,-7
41263,24,-69,69,-13,13,-14.8,0,0,0,5,CAR,0,43.2,42,42,44,44,43.2,2,3,51,50,50,51,51,51,34,34,34,36,36,34,29.06888371,SHOT,20485,0,8483548,Brandon Bussi,0,0,0,5,WSH,0,0,55,1,0,GIVE,0,0,AWAY,-98,98,-11,11,AWAYZONE,0,1,15,0,L,2025,L,Sonny Milano,8477947,20,20,28.4,30.5,30.5,27,27,28.4,2,3,47,46,46,47,47,47,14,15,15,14,14,14,33.02386756,33.02386756,0,0,0,23.85372088,0,1,0,0,0,0,0,0,SLAP,1,29.06888371,HOME,WSH,607,-20,193,1,2,-69,69,0.186157,0.122889,0.376578,0.252771,0.0185481,0.0430581,0.758567,-13,13
41266,64,-34,34,32,32,0,0,0,0,5,CAR,0,38.6,39.5,20,38,20,20,2,3,45,45,20,40,20,20,34,34,20,35,20,20,116.2970335,MISS,20485,0,8483548,Brandon Bussi,0,0,0,5,WSH,0,0,65,1,0,FAC,0,0,HOME,69,-69,-22,22,AWAYZONE,0,1,74,0,D,2025,R,John Carlson,8474590,28,20,29.8,24,20,33.66666667,20,20,2,3,35,28,20,35,20,20,20,20,20,33,20,20,-30.19162296,30.19162296,0,0,0,63.63175308,0,0,0,0,1,0,0,0,SLAP,0,5.814851675,HOME,WSH,740,0,20,20,23,-34,34,0.161406,0.0103561,0.443468,0.327177,0.0207582,0.0368345,0.640601,32,-32
41267,18,-76,76,13,13,1.2,0,0,0,5,CAR,0,19,32.5,32.5,10,10,19,2,3,33,33,33,12,12,33,8,32,32,8,8,8,145.2480637,SHOT,20485,0,8483548,Brandon Bussi,0,0,0,5,WSH,0,0,68,1,0,BLOCK,0,0,AWAY,68,-68,-6,6,AWAYZONE,1,1,15,0,L,2025,L,Sonny Milano,8477947,10,10,23.2,6.5,6.5,34.33333333,29.33333333,20.2,2,3,87,8,8,87,72,72,5,5,5,6,6,5,-45,45,45,2.647058824,0,18.38477631,0,0,0,0,1,0,0,0,SNAP,1,8.544003745,HOME,WSH,792,-3,72,17,10,-76,76,0.141944,0.100484,0.385553,0.309733,0.0232376,0.0390494,0.804465,13,-13
41275,11,-78,78,-2,2,3.2,0,0,0,5,CAR,0,32.6,36.5,36.5,30,30,32.6,2,3,37,37,37,36,36,37,26,36,36,26,26,26,141.5980226,MISS,20485,0,8483548,Brandon Bussi,0,0,0,5,WSH,0,0,87,1,0,SHOT,0,0,AWAY,61,-61,25,-25,AWAYZONE,1,1,34,71,R,2025,R,Justin Sourdif,8482088,29,29,35.8,27.5,27.5,41.33333333,41.33333333,35.8,2,3,59,28,28,59,59,59,27,27,27,29,29,27,10.30484647,10.30484647,0,0,0,11.18033989,0,0,0,1,0,0,0,0,SNAP,0,2.776431815,HOME,WSH,1095,1,264,51,30,-78,78,0.125744,0.16555,0.366447,0.260908,0.0203295,0.0610223,0.880514,-2,2
41276,4.242640687,-86,86,-3,3,3.2,0,0,0,5,CAR,0,62.6,66.5,66.5,60,60,62.6,2,3,67,67,67,66,66,67,56,66,66,56,56,56,8.062257748,MISS,20485,0,8483548,Brandon Bussi,0,0,0,5,WSH,0,0,88,1,0,MISS,10.30484647,11.18033989,HOME,-78,78,-2,2,AWAYZONE,1,1,34,34,R,2025,R,Justin Sourdif,8482088,59,59,65.8,57.5,57.5,71.33333333,71.33333333,65.8,2,3,89,58,58,89,89,89,57,57,57,59,59,57,45,45,34.69515353,1.156505118,0,4.242640687,0,0,0,0,1,0,0,0,WRAP,0,0.268741925,HOME,WSH,1125,1,294,30,9,-86,86,0.170839758,0.044550315,0.396081436,0.261526947,0.01638428,0.110617238,0.924627,-3,3
41282,10,79,79,-1,1,-6.4,0,0,0,5,CAR,0,33.8,17.5,17.5,44.66666667,44.66666667,33.8,2,3,55,18,18,55,55,55,17,17,17,37,37,17,176.0823671,GOAL,20485,1,8483548,Brandon Bussi,0,0,0,5,WSH,0,0,117,1,0,HIT,0,0,AWAY,-95,-95,-28,-28,AWAYZONE,1,2,24,0,C,2025,L,Connor McMichael,8481580,18,18,27.4,29.5,29.5,26,26,27.4,2,3,45,30,30,45,45,45,15,29,29,15,15,15,-5.710593138,5.710593138,0,0,0,10.04987562,0,0,0,0,0,0,0,0,BACK,1,4.633746502,HOME,WSH,1500,-2,269,38,0,79,79,0.130690553,0.112036159,0.415204878,0.253209497,0.017294382,0.071564519,0.904225,-1,-1
41287,64,33,33,32,32,-10.8,0,0,0,5,CAR,0,40.8,16.5,16.5,57,57,40.8,2,3,85,18,18,85,85,85,15,15,15,41,41,15,68.41052551,SHOT,20485,0,8483548,Brandon Bussi,0,0,0,5,WSH,1,0,132,1,0,HIT,0,0,AWAY,99,99,14,14,AWAYZONE,0,2,42,0,D,2025,L,Martin Fehrvry,8480796,27,27,30,27,27,32,32,30,2,3,44,27,27,44,44,44,24,27,27,24,24,24,29.7448813,29.7448813,0,0,0,64.49806199,0,0,0,1,0,0,0,0,SNAP,1,11.40175425,HOME,WSH,1651,9,114,6,3,33,33,0.181522,0.0144519,0.46363,0.286306,0.0174842,0.0366063,0.631973,32,32
41290,44,52,52,23,23,0,0,0,0,5,CAR,0,14,14,14,14,14,14,2,3,14,14,14,14,14,14,14,14,14,14,14,14,72.00694411,MISS,20485,0,8483548,Brandon Bussi,0,0,0,5,WSH,1,0,146,1,0,FAC,0,0,AWAY,-20,-20,22,22,AWAYZONE,0,2,6,0,D,2025,L,Jakob Chychrun,8479345,14,14,14,14,14,14,14,14,2,3,14,14,14,14,14,14,14,14,14,14,14,14,31.86597769,31.86597769,0,0,0,43.56604182,0,0,0,0,1,0,0,0,SNAP,0,5.143353151,HOME,WSH,1750,0,14,14,34,52,52,0.222906,0.0237953,0.412477,0.285564,0.0234746,0.031783,0.749172,23,23
41296,33,64,64,21,21,9.2,0,0,0,5,CAR,0,29,9.5,9.5,42,35.66666667,25.2,2,3,59,10,10,59,40,40,9,9,9,33,33,9,122.6906679,MISS,20485,0,8483548,Brandon Bussi,0,0,0,5,WSH,1,0,163,1,0,GIVE,0,0,AWAY,-58,-58,34,34,AWAYZONE,0,2,21,0,C,2025,L,Aliaksei Protas,8481656,40,40,44,64,40,30.66666667,30.66666667,34.4,2,3,68,68,40,40,40,40,12,60,40,12,12,12,40.03025927,40.03025927,0,0,0,32.64965543,0,0,0,1,0,0,0,0,SNAP,0,4.718871844,HOME,WSH,1990,3,40,26,3,64,64,0.197122,0.0500483,0.35443,0.346433,0.0209272,0.0310391,0.785835,21,21
41298,45,45,45,9,9,0,0,0,0,5,CAR,1,42,42,42,42,42,42,2,3,42,42,42,42,42,42,42,42,42,42,42,42,39.62322551,MISS,20485,0,8483548,Brandon Bussi,0,0,0,5,WSH,1,0,172,1,0,GIVE,0,0,AWAY,74,74,36,36,AWAYZONE,1,2,57,0,D,2025,R,Trevor van Riemsdyk,8477845,42,42,43.4,42,42,44.33333333,42,42,2,3,49,42,42,49,42,42,42,42,42,42,42,42,11.56013079,11.56013079,0,0,0,44.91102315,0,0,0,0,1,0,0,0,SNAP,0,5.660460787,HOME,WSH,2065,0,42,7,9,45,45,0.145717,0.0304107,0.462239,0.303421,0.0191751,0.0390368,0.617885,9,9
41302,68,34,34,-40,40,0,0,0,0,5,CAR,1,26,26,20,26,20,20,2,3,26,26,20,26,20,20,26,26,20,26,20,20,74,SHOT,20485,0,8483548,Brandon Bussi,0,0,0,5,WSH,1,0,182,1,0,MISS,0,0,AWAY,-36,-36,-16,-16,AWAYZONE,0,2,3,4,D,2025,0,Matt Roy,8478911,26,20,26,26,20,26,20,20,2,3,26,26,20,26,20,20,26,26,20,26,20,20,-36.02737339,36.02737339,0,0,0,68.00735254,0,1,0,0,0,0,0,0,SNAP,1,4.111111111,HOME,WSH,2135,0,20,18,2,34,34,0.214145,0.0101391,0.429788,0.303917,0.0223387,0.019672,0.715554,-40,-40
41304,34,79,79,33,33,-16.2,0,0,0,5,CAR,1,41.4,69,69,23,23,41.4,2,3,69,69,69,26,26,69,21,69,69,21,21,21,8.062257748,SHOT,20485,0,8483548,Brandon Bussi,0,0,0,5,WSH,1,0,189,1,0,TAKE,0,0,AWAY,78,78,41,41,AWAYZONE,0,2,42,0,D,2025,L,Martin Fehrvry,8480796,15,15,25.2,15,15,32,32,25.2,2,3,69,15,15,69,69,69,8,15,15,8,8,8,73.14160123,73.14160123,0,0,0,34.4818793,1,0,0,0,0,0,0,0,SNAP,1,1.151751107,HOME,WSH,2206,-13,69,7,2,79,79,0.121432,0.0159745,0.483688,0.316923,0.0212214,0.0407611,0.721738,33,33
41305,16,73,73,0,0,-16.2,0,0,0,5,CAR,1,43.4,71,71,25,25,43.4,2,3,71,71,71,28,28,71,23,71,71,23,23,23,33.54101966,SHOT,20485,0,8483548,Brandon Bussi,0,0,0,5,WSH,1,0,190,1,0,SHOT,73.14160123,34.4818793,HOME,79,79,33,33,AWAYZONE,0,2,72,42,L,2025,L,Anthony Beauvillier,8478463,21,21,27.2,17,17,34,34,27.2,2,3,71,17,17,71,71,71,10,17,17,10,10,10,0,0,73.14160123,36.57080062,0,16,0,0,0,0,1,0,1,0,BACK,1,16.77050983,HOME,WSH,2208,-13,71,2,11,73,73,0.218761615,0.242722026,0.284295423,0.167317507,0.031272841,0.055630562,0.861468,0,0
41314,9.219544457,-80,80,2,2,8.6,0,0,0,5,CAR,1,18.2,28,26,15.75,15.25,17.4,1,4,28,28,26,28,26,26,4,28,26,4,4,4,148.0844354,SHOT,20485,0,8483548,Brandon Bussi,0,0,0,5,WSH,1,0,219,1,0,BLOCK,0,0,AWAY,68,-68,7,-7,AWAYZONE,0,3,8,0,L,2025,R,Alex Ovechkin,8471214,28,26,27.6,28,26,27.33333333,26,26,2,3,28,28,26,28,26,26,26,28,26,26,26,26,-12.52880771,12.52880771,12.52880771,0.835253847,0,9.219544457,0,0,0,0,1,0,0,0,TIP,1,9.872295692,HOME,WSH,2428,22,26,15,35,-80,80,0.137568714,0.10325477,0.380490716,0.288829326,0.028027312,0.061829209,0.745774,2,-2
41321,52,-37,37,2,2,0,0,120,58,4,CAR,1,6,6,6,6,6,6,2,2,6,6,6,6,6,6,6,6,6,6,6,6,37.73592453,SHOT,20485,0,8483548,Brandon Bussi,0,0,0,5,WSH,1,0,234,1,0,FAC,0,0,HOME,-69,69,22,-22,AWAYZONE,1,3,6,0,D,2025,L,Jakob Chychrun,8479345,66,6,72.6,66,6,74.25,6,6,1,4,111,66,6,111,6,6,62,66,6,62,6,6,-2.202598162,2.202598162,0,0,0,52.03844733,0,0,0,1,0,0,0,0,SNAP,1,6.289320755,HOME,WSH,2557,0,6,6,11,-37,37,0.169712,0.0379632,0.49812,0.21389,0.0161277,0.0641871,0.685434,2,-2
41322,33,-58,58,12,12,0,0,120,3,4,CAR,1,41,41,41,41,41,41,2,2,41,41,41,41,41,41,41,41,41,41,41,41,14.86606875,SHOT,20485,0,8483548,Brandon Bussi,0,0,0,5,WSH,1,0,238,1,0,FAC,0,0,HOME,-69,69,22,-22,AWAYZONE,0,3,74,0,D,2025,R,John Carlson,8474590,41,41,56.2,41,41,60,41,41,1,4,117,41,41,117,41,41,41,41,41,41,41,41,-21.16125982,21.16125982,0,0,0,33.24154028,0,0,0,0,1,0,0,0,SLAP,1,0.362587043,HOME,WSH,2612,0,41,41,27,-58,58,0.125049,0.0859568,0.313359,0.411578,0.022097,0.0419606,0.646947,12,-12
41323,21,-68,68,4,4,-5.6,0,0,0,5,CAR,1,20.2,20.5,20.5,20,20,20.2,2,3,23,22,22,23,23,23,18,19,19,18,18,18,12.80624847,SHOT,20485,0,8483548,Brandon Bussi,0,0,0,5,WSH,1,0,239,1,0,SHOT,-21.16125982,33.24154028,HOME,-58,58,12,-12,AWAYZONE,1,3,21,74,C,2025,L,Aliaksei Protas,8481656,15,15,14.6,12.5,12.5,16,16,14.6,2,3,20,20,20,17,17,20,5,5,5,15,15,5,-10.78429787,10.78429787,10.37696195,0.384331924,0,21.37755833,0,0,0,0,1,0,0,0,BACK,1,0.474305499,HOME,WSH,2639,-13,68,27,15,-68,68,0.121417185,0.04765507,0.471384956,0.295441078,0.015257496,0.048844161,0.652845,4,-4
41324,6.08276253,-83,83,1,1,1.2,0,0,0,5,CAR,1,40.4,30.5,30.5,47,47,40.4,2,3,50,46,46,50,50,50,15,15,15,45,45,15,160.3121954,SHOT,20485,0,8483548,Brandon Bussi,0,0,0,5,WSH,1,0,241,1,0,BLOCK,0,0,AWAY,77,-77,11,-11,AWAYZONE,0,3,34,0,R,2025,R,Justin Sourdif,8482088,44,44,41.6,39.5,39.5,43,43,41.6,2,3,47,47,47,44,44,47,32,32,32,42,42,32,-9.462322208,9.462322208,9.462322208,0.788526851,0,6.08276253,0,0,0,1,0,0,0,0,TIP,1,13.35934962,HOME,WSH,2666,17,95,12,4,-83,83,0.146835753,0.166349959,0.332497534,0.255746405,0.023634822,0.074935514,0.84286,1,-1
41325,57,-49,49,-40,40,1.2,0,0,0,5,CAR,1,49.4,39.5,39.5,56,56,49.4,2,3,59,55,55,59,59,59,24,24,24,54,54,24,82.56512581,SHOT,20485,0,8483548,Brandon Bussi,0,0,0,5,WSH,1,0,243,1,0,GIVE,0,0,AWAY,-73,73,39,-39,AWAYZONE,0,3,38,0,D,2025,L,Rasmus Sandin,8480873,56,56,50.6,48.5,48.5,52,52,50.6,2,3,56,56,56,53,53,56,41,41,41,51,51,41,45,45,0,0,0,56.56854249,0,0,0,0,1,0,0,0,SNAP,1,16.51302516,HOME,WSH,2675,17,104,5,30,-49,49,0.182089,0.0202277,0.431799,0.317319,0.0234858,0.0250792,0.743263,-40,40
41327,13,-77,77,5,5,-13,0,0,0,5,CAR,1,49.8,54,54,47,47,49.8,2,3,61,61,61,48,48,61,46,47,47,46,46,46,20.1246118,SHOT,20485,0,8483548,Brandon Bussi,0,0,0,5,WSH,1,0,252,1,0,HIT,0,0,AWAY,-68,68,23,-23,AWAYZONE,1,3,22,0,R,2025,L,Brandon Duhaime,8479520,45,45,36.8,39,39,35.33333333,35.33333333,36.8,2,3,47,44,44,47,47,47,14,34,34,14,14,14,-22.61986495,22.61986495,0,0,0,13,0,0,0,0,1,0,0,0,DEFL,1,1.829510163,HOME,WSH,2834,-32,129,11,8,-77,77,0.082446399,0.056906712,0.493011736,0.293515191,0.028138567,0.045981386,0.460214,5,-5
41329,25,-71,71,18,18,-6.8,0,0,0,5,CAR,1,46,47,47,45.33333333,45.33333333,46,2,3,48,48,48,48,48,48,41,46,46,41,41,41,130.5871357,MISS,20485,0,8483548,Brandon Bussi,0,0,0,5,WSH,1,0,261,1,0,HIT,0,0,AWAY,46,-46,-40,40,AWAYZONE,0,3,8,0,L,2025,R,Alex Ovechkin,8471214,41,41,39.2,36.5,36.5,41,41,39.2,2,3,41,41,41,41,41,41,32,32,32,41,41,32,-45,45,0,0,0,25.45584412,0,0,0,1,0,0,0,0,SNAP,0,1.978592965,HOME,WSH,2970,-9,84,66,8,-71,71,0.141851,0.0547652,0.410738,0.329616,0.0219361,0.0410942,0.769401,18,-18
41330,15,-80,80,-12,12,-6.8,0,0,0,5,CAR,1,64,65,65,63.33333333,63.33333333,64,2,3,66,66,66,66,66,66,59,64,64,59,59,59,47.38143096,SHOT,20485,0,8483548,Brandon Bussi,0,0,0,5,WSH,1,0,263,1,0,HIT,0,0,AWAY,-86,86,35,-35,AWAYZONE,0,3,17,0,C,2025,L,Dylan Strome,8478440,59,59,57.2,54.5,54.5,59,59,57.2,2,3,59,59,59,59,59,59,50,50,50,59,59,50,53.13010235,53.13010235,0,0,0,15,0,0,0,0,1,0,0,0,WRIST,1,4.738143096,HOME,WSH,2988,-9,102,10,13,-80,80,0.105867,0.0546801,0.493361,0.26761,0.0170136,0.0614688,0.704467,-12,12
41333,13,-78,78,7,7,-25.6,0,0,0,5,CAR,1,41,41,41,41,41,41,2,3,77,42,42,77,77,77,18,40,40,18,18,18,106.3014581,GOAL,20485,1,8483548,Brandon Bussi,0,0,0,5,WSH,1,0,268,1,0,MISS,0,0,AWAY,28,-28,15,-15,AWAYZONE,0,3,26,19,C,2025,R,Nic Dowd,8475343,19,19,15.4,17,17,14.33333333,14.33333333,15.4,2,3,19,18,18,19,19,19,11,16,16,11,11,11,-32.47119229,32.47119229,0,0,0,13.03840481,0,0,0,0,0,0,0,0,TIP,1,3.321920566,HOME,WSH,3092,-7,91,32,0,-78,78,0.10849625,0.049864543,0.449632778,0.304173986,0.026445002,0.061387425,0.545751,7,-7
41335,42,-52,52,19,19,6,0,0,0,5,CAR,1,21.8,10.5,10.5,29.33333333,29.33333333,21.8,2,3,36,11,11,36,36,36,10,10,10,25,25,10,127.5774275,SHOT,20485,0,8483548,Brandon Bussi,0,0,0,5,WSH,2,0,273,1,0,SHOT,0,0,AWAY,74,-74,-1,1,AWAYZONE,0,3,34,37,R,2025,R,Justin Sourdif,8482088,29,29,27.8,29.5,29.5,26.66666667,26.66666667,27.8,2,3,30,30,30,29,29,30,23,29,29,23,23,23,-27.18111109,27.18111109,0,0,0,41.59326869,0,1,0,0,0,0,0,0,SNAP,1,10.63145229,HOME,WSH,3156,13,64,12,2,-52,52,0.216979,0.0371077,0.378922,0.310959,0.0246524,0.0313806,0.757122,19,-19
