shotID,arenaAdjustedShotDistance,arenaAdjustedXCord,arenaAdjustedXCordABS,arenaAdjustedYCord,arenaAdjustedYCordAbs,averageRestDifference,awayEmptyNet,awayPenalty1Length,awayPenalty1TimeLeft,awaySkatersOnIce,awayTeamCode,awayTeamGoals,defendingTeamAverageTimeOnIce,defendingTeamAverageTimeOnIceOfDefencemen,defendingTeamAverageTimeOnIceOfDefencemenSinceFaceoff,defendingTeamAverageTimeOnIceOfForwards,defendingTeamAverageTimeOnIceOfForwardsSinceFaceoff,defendingTeamAverageTimeOnIceSinceFaceoff,defendingTeamDefencemenOnIce,defendingTeamForwardsOnIce,defendingTeamMaxTimeOnIce,defendingTeamMaxTimeOnIceOfDefencemen,defendingTeamMaxTimeOnIceOfDefencemenSinceFaceoff,defendingTeamMaxTimeOnIceOfForwards,defendingTeamMaxTimeOnIceOfForwardsSinceFaceoff,defendingTeamMaxTimeOnIceSinceFaceoff,defendingTeamMinTimeOnIce,defendingTeamMinTimeOnIceOfDefencemen,defendingTeamMinTimeOnIceOfDefencemenSinceFaceoff,defendingTeamMinTimeOnIceOfForwards,defendingTeamMinTimeOnIceOfForwardsSinceFaceoff,defendingTeamMinTimeOnIceSinceFaceoff,distanceFromLastEvent,event,game_id,Goal,goalieIdForShot,goalieNameForShot,homeEmptyNet,homePenalty1Length,homePenalty1TimeLeft,homeSkatersOnIce,homeTeamCode,homeTeamGoals,homeTeamWon,id,isHomeTeam,isPlayoffGame,lastEventCategory,lastEventShotAngle,lastEventShotDistance,lastEventTeam,lastEventxCord,lastEventxCord_adjusted,lastEventyCord,lastEventyCord_adjusted,location,offWing,Period,playerNumThatDidEvent,playerNumThatDidLastEvent,playerPositionThatDidEvent,season,shooterLeftRight,Shooter Name,Shooter Position,shooterPlayerId,shooterTimeOnIce,shooterTimeOnIceSinceFaceoff,shootingTeamAverageTimeOnIce,shootingTeamAverageTimeOnIceOfDefencemen,shootingTeamAverageTimeOnIceOfDefencemenSinceFaceoff,shootingTeamAverageTimeOnIceOfForwards,shootingTeamAverageTimeOnIceOfForwardsSinceFaceoff,shootingTeamAverageTimeOnIceSinceFaceoff,shootingTeamDefencemenOnIce,shootingTeamForwardsOnIce,shootingTeamMaxTimeOnIce,shootingTeamMaxTimeOnIceOfDefencemen,shootingTeamMaxTimeOnIceOfDefencemenSinceFaceoff,shootingTeamMaxTimeOnIceOfForwards,shootingTeamMaxTimeOnIceOfForwardsSinceFaceoff,shootingTeamMaxTimeOnIceSinceFaceoff,shootingTeamMinTimeOnIce,shootingTeamMinTimeOnIceOfDefencemen,shootingTeamMinTimeOnIceOfDefencemenSinceFaceoff,shootingTeamMinTimeOnIceOfForwards,shootingTeamMinTimeOnIceOfForwardsSinceFaceoff,shootingTeamMinTimeOnIceSinceFaceoff,Shot Angle,shotAngleAdjusted,shotAnglePlusRebound,shotAnglePlusReboundSpeed,shotAngleReboundRoyalRoad,Shot Distance,shotGeneratedRebound,shotGoalieFroze,shotOnEmptyNet,shotPlayContinuedInZone,shotPlayContinuedOutsideZone,shotPlayStopped,shotRebound,shotRush,shotType,shotWasOnGoal,speedFromLastEvent,Team,Team Code,Time,timeDifferenceSinceChange,timeSinceFaceoff,timeSinceLastEvent,timeUntilNextEvent,xCord,xCordAdjusted,xFroze,Probability of Goal,xPlayContinuedInZone,xPlayContinuedOutsideZone,xPlayStopped,xRebound,xShotWasOnGoal,yCord,yCordAdjusted
32886,15,-74,74,3,3,0.8,0,0,0,5,WPG,1,25.2,29,14,22.66666667,12.66666667,13.2,2,3,29,29,14,29,14,14,10,29,14,10,10,10,19.6468827,SHOT,20387,0,8483114,Thomas Milic,0,0,0,5,CAR,3,1,313,1,0,FAC,0,0,AWAY,-69,69,22,-22,AWAYZONE,0,3,24,0,C,2025,R,Seth Jarvis,Forward,8482093,29,14,23,14,14,29,14,14,2,3,29,14,14,29,14,14,14,14,14,29,14,14,-11.30993247,11.30993247,0,0,0,15.29705854,0,0,0,0,1,0,0,0,SNAP,1,1.403348765,HOME,CAR,3413,4,14,14,34,-74,74,0.115022,0.131543,0.421001,0.257385,0.0204436,0.0546058,0.822208,3,-3
29420,11,-78,78,-2,2,17.4,0,0,0,5,CAR,1,12,13.5,13.5,11,11,12,2,3,14,14,14,14,14,14,8,13,13,8,8,8,56.08029957,MISS,20347,0,8480045,Ukko-Pekka Luukkonen,0,0,0,5,BUF,3,1,304,0,0,TAKE,0,0,HOME,-26,26,-23,23,HOMEZONE,1,3,53,0,R,2025,R,Jackson Blake,Forward,8482809,45,45,29.4,6,6,45,45,29.4,2,3,45,7,7,45,45,45,5,5,5,45,45,5,10.30484647,10.30484647,0,0,0,11.18033989,0,0,0,0,1,0,0,0,TIP,0,1.402007489,AWAY,CAR,3332,-3,45,40,17,-78,78,0.128311878,0.067337047,0.374119957,0.349196362,0.027167839,0.053866864,0.683434,-2,2
25454,13,86,86,13,13,-25.6,0,0,0,5,CAR,0,66,68.5,68.5,64.33333333,58,62.2,2,3,106,87,87,106,87,87,43,50,50,43,43,43,13.92838828,SHOT,20301,0,8480280,Jeremy Swayman,0,0,0,5,BOS,0,0,157,0,0,BLOCK,0,0,AWAY,81,81,0,0,HOMEZONE,0,2,6,0,D,2025,L,Mike Reilly,Defenseman,8476422,41,41,36.6,39.5,39.5,34.66666667,34.66666667,36.6,2,3,43,41,41,43,43,43,22,38,38,22,22,22,77.00538321,77.00538321,0,0,0,13.34166406,0,0,0,0,1,0,0,0,WRIST,1,1.392838828,AWAY,CAR,1425,-21,87,10,9,86,86,0.100655,0.0486329,0.509075,0.250527,0.0190022,0.0721071,0.703763,13,13
74386,31,64,64,-18,18,-2.6,0,0,0,5,LAK,0,26.6,20.5,20.5,30.66666667,30.66666667,26.6,2,3,35,32,32,35,35,35,9,9,9,25,25,9,20.88061302,SHOT,20874,0,8476341,Anton Forsberg,0,0,0,5,CAR,1,1,143,1,0,BLOCK,0,0,HOME,44,44,-24,-24,AWAYZONE,1,2,28,0,L,2025,L,William Carrier,Forward,8477478,7,7,24,24,24,24,24,24,2,3,33,33,33,33,33,33,7,15,15,7,7,7,-35.75388725,35.75388725,0,0,0,30.8058436,0,0,0,1,0,0,0,0,WRIST,1,1.392040868,HOME,CAR,1701,-2,75,15,3,64,64,0.169301,0.0458076,0.436907,0.286902,0.0193146,0.0417678,0.735209,-18,-18
2522,10,-79,79,1,1,-7.8,0,0,0,5,PHI,2,50.4,45,45,54,45,45,2,3,72,45,45,72,45,45,45,45,45,45,45,45,62.62587325,SHOT,20030,0,8481035,Samuel Ersson,0,0,0,5,CAR,3,1,316,1,0,FAC,0,0,AWAY,-20,20,22,-22,AWAYZONE,1,3,21,0,D,2025,L,Alexander Nikishin,Defenseman,8482100,45,45,46.4,45,45,47.33333333,32,37.2,2,3,73,45,45,73,45,45,6,45,45,6,6,6,-5.710593138,5.710593138,0,0,0,10.04987562,0,0,0,0,1,0,0,0,WRIST,1,1.391686072,HOME,CAR,3027,-39,45,45,33,-79,79,0.122546,0.148999,0.363279,0.249728,0.0186542,0.0967938,0.922861,1,-1
7163,7.280109889,91,91,7,7,10.6,0,0,0,5,CAR,2,42.4,26.5,26.5,53,53,42.4,2,3,53,53,53,53,53,53,0,0,0,53,53,0,18.02775638,SHOT,20086,0,8476341,Anton Forsberg,0,0,0,5,LAK,0,0,75,0,0,HIT,0,0,AWAY,97,97,-10,-10,HOMEZONE,1,1,24,0,C,2025,R,Seth Jarvis,Forward,8482093,53,53,53,53,53,53,53,53,2,3,53,53,53,53,53,53,53,53,53,53,53,53,74.0546041,74.0546041,0,0,0,7.280109889,0,0,0,1,0,0,0,0,WRAP,1,1.386750491,AWAY,CAR,713,53,53,13,4,91,91,0.143,0.01,0.405,0.324,0.05,0.068,0.3,7,7
20103,12,-81,81,-9,9,-7.6,0,0,0,5,BUF,3,35.8,36,24,35.66666667,24,24,2,3,37,36,24,37,24,24,34,36,24,34,24,24,33.24154028,MISS,20238,0,8479312,Alex Lyon,0,0,0,5,CAR,4,1,336,1,0,FAC,0,0,HOME,-69,69,22,-22,AWAYZONE,1,3,53,0,R,2025,R,Jackson Blake,Forward,8482809,34,24,22.6,5,5,34.33333333,24,16.4,2,3,36,6,6,36,24,24,4,4,4,33,24,4,48.36646066,48.36646066,0,0,0,12.04159458,0,0,0,1,0,0,0,0,WRIST,0,1.385064178,HOME,CAR,3377,-20,24,24,4,-81,81,0.122892,0.0758581,0.437611,0.268453,0.0204359,0.07475,0.81688,-9,9
65749,57,32,32,0,0,-17.6,0,0,0,5,BUF,1,49.8,75.33333333,67.66666667,11.5,11.5,45.2,3,2,126,126,103,13,13,103,6,6,6,10,10,6,23.53720459,SHOT,20770,0,8480045,Ukko-Pekka Luukkonen,0,0,0,5,CAR,1,1,198,1,0,GIVE,0,0,HOME,27,27,-23,-23,AWAYZONE,0,2,26,0,D,2025,R,Sean Walker,Defenseman,8480336,13,13,27.6,11,11,38.66666667,38.66666667,27.6,2,3,95,13,13,95,95,95,8,9,9,8,8,8,0,0,0,0,0,57,0,0,0,0,1,0,0,0,WRIST,1,1.384541447,HOME,CAR,2296,2,103,17,21,32,32,0.202379,0.0196316,0.451081,0.25846,0.0196853,0.0487638,0.70148,0,0
64774,47.67598976,42,42,8,8,0,0,0,0,5,CAR,0,22,22,22,22,22,22,2,3,22,22,22,22,22,22,22,22,22,22,22,22,30.41381265,MISS,20759,0,8474593,Jacob Markstrom,0,0,0,5,NJD,0,0,157,0,0,FAC,0,0,HOME,69,69,22,22,HOMEZONE,1,2,22,0,C,2025,R,Logan Stankoven,Forward,8482702,22,22,42.6,73.5,22,22,22,22,2,3,97,97,22,22,22,22,22,50,22,22,22,22,9.659893078,9.659893078,0,0,0,47.67598976,0,0,0,0,1,0,0,0,WRIST,0,1.38244603,AWAY,CAR,1907,0,22,22,30,42,42,0.176515,0.0182345,0.444476,0.299331,0.0200261,0.041418,0.625233,8,8
28083,28,67,67,17,17,0,0,0,0,5,CAR,1,50.5,77,24,24,24,24,2,2,78,78,24,24,24,24,24,76,24,24,24,24,22.09072203,SHOT,20333,0,8477480,Eric Comrie,0,120,96,4,WPG,1,0,50,0,0,TAKE,0,0,HOME,89,89,15,15,HOMEZONE,1,1,24,0,C,2025,R,Seth Jarvis,Forward,8482093,52,24,47.8,55,24,46,24,24,1,4,55,55,24,54,24,24,24,55,24,24,24,24,37.69424047,37.69424047,0,0,0,27.80287755,0,0,0,1,0,0,0,0,SLAP,1,1.380670127,AWAY,CAR,434,0,24,16,18,67,67,0.116343,0.0144447,0.527393,0.269512,0.0233175,0.0489901,0.692866,17,17
14407,5,-84,84,0,0,0,0,0,0,5,NYI,0,35.8,29.5,25,40,25,25,2,3,47,34,25,47,25,25,25,25,25,36,25,25,4.123105626,GOAL,20171,1,8479496,David Rittich,0,0,0,5,CAR,2,1,62,1,0,SHOT,6.340191746,9.055385138,HOME,-80,80,-1,1,AWAYZONE,0,1,48,11,L,2025,L,Jordan Martinook,Forward,8476921,25,25,37,55,25,25,25,25,2,3,56,56,25,25,25,25,25,54,25,25,25,25,0,0,6.340191746,2.113397249,0,5,0,0,0,0,0,0,1,0,WRIST,1,1.374368542,HOME,CAR,621,0,25,3,0,-84,84,0.163037,0.299272,0.248494,0.157494,0.0242025,0.107501,0.96662,0,0
14440,23,66,66,3,3,0,0,0,0,5,NYI,1,68,68,32,68,32,32,1,4,68,68,32,68,32,32,68,68,32,68,32,32,4.123105626,MISS,20171,0,8479496,David Rittich,0,120,52,4,CAR,3,1,175,1,0,MISS,16.26020471,25,HOME,65,65,7,7,AWAYZONE,1,2,24,21,C,2025,R,Seth Jarvis,Forward,8482093,32,32,32,32,32,32,32,32,2,2,32,32,32,32,32,32,32,32,32,32,32,32,7.431407971,7.431407971,8.828796737,2.942932246,0,23.19482701,0,0,0,1,0,0,1,0,WRIST,0,1.374368542,HOME,CAR,1482,0,32,3,4,66,66,0.0843474,0.160558,0.233782,0.428692,0.0260491,0.0665721,0.72359,3,3
29359,40,-52,52,14,14,-6.8,0,0,0,5,CAR,1,29,29,29,29,29,29,2,2,29,29,29,29,29,29,29,29,29,29,29,29,39.81205847,MISS,20347,0,8480045,Ukko-Pekka Luukkonen,0,120,91,4,BUF,1,1,100,0,0,FAC,0,0,AWAY,-69,69,-22,22,HOMEZONE,1,1,37,0,R,2025,L,Andrei Svechnikov,Forward,8480830,29,29,22.2,29,29,20.5,20.5,22.2,1,4,29,29,29,29,29,29,10,29,29,10,10,10,-20.72555887,20.72555887,0,0,0,39.56008089,0,0,0,0,1,0,0,0,WRIST,0,1.372829603,AWAY,CAR,1117,-19,29,29,25,-52,52,0.165744,0.00580616,0.508309,0.24658,0.0205741,0.0529862,0.667908,14,-14
63971,70,29,29,-37,37,19.2,0,0,0,5,FLA,1,4,4.5,4.5,3.666666667,3.666666667,4,2,3,5,5,5,4,4,5,3,4,4,3,3,3,71.28113355,SHOT,20750,0,8475683,Sergei Bobrovsky,0,0,0,5,CAR,1,1,141,1,0,FAC,0,0,HOME,69,69,22,22,AWAYZONE,0,2,53,0,R,2025,R,Jackson Blake,Forward,8482809,52,52,25.2,35,30,18.66666667,18.66666667,23.2,2,3,62,62,52,52,52,52,1,8,8,1,1,1,-31.6607511,31.6607511,0,0,0,70.49113419,0,0,0,0,1,0,0,0,TIP,1,1.37079103,HOME,CAR,1536,-2,52,52,7,29,29,0.215652704,0.008448497,0.296933895,0.421928988,0.040895672,0.016140298,0.797249,-37,-37
73532,53,36,36,0,0,-18.6,0,0,0,5,CAR,0,90.4,88,88,92,92,90.4,2,3,100,89,89,100,100,100,87,87,87,87,87,87,38.20994635,SHOT,20864,0,8483532,Clay Stevenson,0,0,0,5,WSH,0,1,61,0,0,SHOT,-46.12330271,36.06937759,AWAY,64,64,-26,-26,HOMEZONE,0,1,24,21,C,2025,R,Seth Jarvis,Forward,8482093,17,17,71.8,86,86,62.33333333,62.33333333,71.8,2,3,87,87,87,86,86,87,17,85,85,17,17,17,0,0,46.12330271,1.647260811,0,53,0,0,0,1,0,0,0,0,SNAP,1,1.364640941,AWAY,CAR,591,-70,141,28,4,36,36,0.158357,0.0271484,0.505355,0.231795,0.0179394,0.0594055,0.684329,0,0
58729,40,-71,71,36,36,-10,0,0,0,5,ANA,1,39.2,51,51,31.33333333,31.33333333,39.2,2,3,51,51,51,34,34,51,28,51,51,28,28,28,53.15072906,SHOT,20688,0,8478024,Ville Husso,0,0,0,5,CAR,0,1,89,1,0,GIVE,0,0,HOME,-19,19,25,-25,AWAYZONE,1,1,50,0,L,2025,L,Eric Robinson,Forward,8480762,24,24,29.2,32,32,27.33333333,27.33333333,29.2,2,3,34,34,34,32,32,34,24,30,30,24,24,24,-63.43494882,63.43494882,0,0,0,40.2492236,0,0,0,1,0,0,0,0,WRIST,1,1.362839207,HOME,CAR,1120,-4,155,39,7,-71,71,0.176844,0.0115401,0.450222,0.305603,0.0217095,0.034082,0.7361,36,-36
61209,30,69,69,-23,23,28.6,0,0,0,5,CAR,0,50,54.5,54.5,45.5,45.5,50,2,2,56,56,56,47,47,56,44,53,53,44,44,44,50,SHOT,20717,0,8476434,John Gibson,0,120,40,4,DET,3,1,244,0,0,GIVE,0,0,AWAY,99,99,17,17,HOMEZONE,1,3,4,0,D,2025,L,Shayne Gostisbehere,Defenseman,8476906,118,80,86.2,118,80,78.25,78.25,78.6,1,4,118,118,80,80,80,80,73,118,80,73,73,73,-48.9909131,48.9909131,0,0,0,30.47950131,1,0,0,0,0,0,0,0,SLAP,1,1.351351351,AWAY,CAR,2652,29,80,37,1,69,69,0.137747,0.0132825,0.482641,0.301752,0.0175772,0.0469996,0.685943,-23,-23
21883,36,56,56,14,14,0,0,120,95,4,WSH,1,33.25,41.5,25,25,25,25,2,2,58,58,25,25,25,25,25,25,25,25,25,25,29.69848481,MISS,20259,0,8480313,Logan Thompson,0,0,0,5,CAR,0,0,107,1,0,GIVE,0,0,AWAY,77,77,35,35,AWAYZONE,0,2,20,0,C,2025,L,Sebastian Aho,Forward,8478427,25,25,31.6,58,25,25,25,25,1,4,58,58,25,25,25,25,25,58,25,25,25,25,22.9887168,22.9887168,0,0,0,35.84689666,0,0,0,1,0,0,0,0,SLAP,0,1.349931128,HOME,CAR,1258,0,25,22,7,56,56,0.129485,0.0736176,0.48245,0.248281,0.0215725,0.0445938,0.665724,14,14
52785,15,-74,74,0,0,0.2,0,0,0,5,CAR,1,20.4,23,23,18.66666667,18.66666667,20.4,2,3,30,30,30,28,28,30,13,16,16,13,13,13,25.63201124,SHOT,20619,0,8479973,Stuart Skinner,0,0,0,5,PIT,5,1,284,0,0,TAKE,0,0,HOME,-98,98,9,-9,HOMEZONE,0,3,20,0,C,2025,L,Sebastian Aho,Forward,8478427,14,14,20.6,26.5,26.5,16.66666667,16.66666667,20.6,2,3,27,27,27,21,21,27,14,26,26,14,14,14,0,0,0,0,0,15,0,1,0,0,0,0,0,0,WRIST,1,1.349053223,AWAY,CAR,3058,1,65,19,2,-74,74,0.105898,0.15487,0.380499,0.257942,0.0141438,0.0866467,0.821758,0,0
72402,15,76,76,7,7,-7.2,0,0,0,5,UTA,1,55.4,62,43,51,31,35.8,2,3,76,64,43,76,43,43,7,60,43,7,7,7,57.97413216,SHOT,20851,0,8478872,Karel Vejmelka,0,0,0,5,CAR,1,1,155,1,0,FAC,0,0,HOME,20,20,22,22,AWAYZONE,1,2,22,0,C,2025,R,Logan Stankoven,Forward,8482702,10,10,37.8,37.5,23.5,38,32,28.6,2,3,71,71,43,52,43,43,4,4,4,10,10,4,28.30075577,28.30075577,0,0,0,14.76482306,0,0,0,0,1,0,0,0,SNAP,1,1.348235632,HOME,CAR,1640,-3,43,43,25,76,76,0.127338,0.120491,0.386798,0.294593,0.019804,0.0509754,0.816781,7,7
26799,16,-73,73,-4,4,-102.3333333,0,0,0,3,CAR,3,129,99,99,144,144,129,1,2,144,99,99,144,144,144,99,99,99,144,144,99,9.433981132,SHOT,20317,0,8482661,Jesper Wallstedt,0,0,0,3,MIN,3,1,323,0,0,BLOCK,0,0,AWAY,-65,65,-9,9,HOMEZONE,1,4,53,0,R,2025,R,Jackson Blake,Forward,8482809,63,63,26.66666667,4,4,38,38,26.66666667,1,2,63,4,4,63,63,63,4,4,4,13,13,4,14.03624347,14.03624347,0,0,0,16.4924225,0,0,0,0,1,0,0,0,WRIST,1,1.34771159,AWAY,CAR,3744,-95,144,7,31,-73,73,0.114005,0.13063,0.33923,0.32663,0.0241068,0.0653987,0.799834,-4,4
40080,10,-79,79,3,3,0,0,120,100,4,CBJ,1,38.5,57,20,20,20,20,2,2,81,81,20,20,20,20,20,33,20,20,20,20,26.92582404,GOAL,20471,1,8482982,Jet Greaves,0,0,0,5,CAR,2,1,289,1,0,FAC,0,0,HOME,-69,69,-22,22,AWAYZONE,1,3,11,0,C,2025,L,Jordan Staal,Forward,8473533,20,20,20,20,20,20,20,20,1,4,20,20,20,20,20,20,20,20,20,20,20,20,-16.69924423,16.69924423,0,0,0,10.44030651,0,0,0,0,0,0,0,0,TIP,1,1.346291202,HOME,CAR,3218,0,20,20,0,-79,79,0.117324335,0.081856942,0.480085128,0.218854588,0.030821877,0.071057071,0.70579,3,-3
2477,33,68,68,25,25,0,0,0,0,5,PHI,1,34.2,25.5,11,40,11,11,2,3,40,40,11,40,11,11,11,11,11,40,11,11,13.45362405,SHOT,20030,0,8481035,Samuel Ersson,0,0,0,5,CAR,1,1,165,1,0,MISS,27.29957221,34.88552709,HOME,58,58,16,16,AWAYZONE,1,2,24,24,C,2025,R,Seth Jarvis,Forward,8482093,11,11,11,11,11,11,11,11,2,3,11,11,11,11,11,11,11,11,11,11,11,11,49.96974073,49.96974073,22.67016852,2.267016852,0,32.64965543,0,1,0,0,0,0,0,0,SNAP,1,1.345362405,HOME,CAR,1466,0,11,10,2,68,68,0.176984,0.0396162,0.437576,0.288375,0.022079,0.0353701,0.752139,25,25
38608,7,-82,82,0,0,0,0,120,101,4,SJS,1,26.75,19,19,34.5,19,19,2,2,50,19,19,50,19,19,19,19,19,19,19,19,25.55386468,GOAL,20455,1,8477968,Alex Nedeljkovic,0,0,0,5,CAR,0,0,89,1,0,FAC,0,0,HOME,-69,69,-22,22,AWAYZONE,0,1,11,0,C,2025,L,Jordan Staal,Forward,8473533,19,19,39.4,19,19,44.5,19,19,1,4,62,19,19,62,19,19,19,19,19,19,19,19,0,0,0,0,0,7,0,0,0,0,0,0,0,0,TIP,1,1.344940246,HOME,CAR,798,0,19,19,0,-82,82,0.149621801,0.147662828,0.378164972,0.185741754,0.025527136,0.113281475,0.830576,0,0
38611,20,-83,83,19,19,-2.2,0,120,27,5,SJS,1,27,27.5,27.5,26.66666667,26.66666667,27,2,3,30,28,28,30,30,30,22,27,27,22,22,22,8.062257748,MISS,20455,0,8477968,Alex Nedeljkovic,0,0,0,5,CAR,1,0,94,1,0,HIT,0,0,AWAY,-91,91,18,-18,AWAYZONE,0,1,53,0,R,2025,R,Jackson Blake,Forward,8482809,31,31,24.8,22.5,22.5,26.33333333,26.33333333,24.8,2,3,31,31,31,31,31,31,14,14,14,22,22,14,-72.47443163,72.47443163,0,0,0,19.92485885,0,1,0,0,0,0,0,0,WRIST,0,1.343709625,HOME,CAR,872,-8,74,6,2,-83,83,0.0948769,0.0230846,0.530735,0.283773,0.0183473,0.0491835,0.678425,19,-19
82913,32,-60,60,13,13,-5.2,0,0,0,5,CAR,5,24.6,30,30,21,21,24.6,2,3,51,51,51,51,51,51,3,9,9,3,3,3,24.18677324,SHOT,20972,0,8484268,Nikita Tolopilo,0,0,0,5,VAN,2,0,182,0,0,MISS,11.04094018,41.77319715,AWAY,-48,48,-8,8,HOMEZONE,0,2,53,48,R,2025,R,Jackson Blake,Forward,8482809,10,10,19.4,27,27,14.33333333,14.33333333,19.4,2,3,51,51,51,17,17,51,3,3,3,10,10,3,-24.14554196,24.14554196,35.18648214,1.954804563,1,31.78049716,0,1,0,0,0,0,0,0,SNAP,1,1.343709625,AWAY,CAR,2041,0,51,18,1,-60,60,0.177599,0.0628454,0.390002,0.314081,0.0228315,0.0326408,0.744295,13,-13
36552,17,-80,80,14,14,-11.8,0,0,0,5,TOR,1,60,55,55,63.33333333,63.33333333,60,2,3,66,55,55,66,66,66,55,55,55,62,62,55,26.83281573,SHOT,20431,0,8479361,Joseph Woll,0,0,0,5,CAR,0,0,40,1,0,HIT,0,0,HOME,-92,92,-10,10,AWAYZONE,1,1,37,0,R,2025,L,Andrei Svechnikov,Forward,8480830,61,61,48.2,31,31,59.66666667,59.66666667,48.2,2,3,63,60,60,63,63,63,2,2,2,55,55,2,-57.26477373,57.26477373,0,0,0,16.64331698,0,1,0,0,0,0,0,0,SNAP,1,1.341640787,HOME,CAR,293,-53,99,20,2,-80,80,0.126397,0.0659699,0.456444,0.287205,0.0176705,0.0463144,0.767174,14,-14
81594,49,-49,49,29,29,24.6,0,0,0,5,CAR,0,28.4,30.5,30.5,27,27,28.4,2,3,31,31,31,29,29,31,23,30,30,23,23,23,6.708203933,MISS,20957,0,8478916,Joey Daccord,0,0,0,5,SEA,0,1,92,0,0,SHOT,-31.86597769,43.56604182,AWAY,-52,52,23,-23,HOMEZONE,1,1,21,21,D,2025,L,Alexander Nikishin,Defenseman,8482100,60,53,56.2,61,53,53,53,53,2,3,62,62,53,53,53,53,53,60,53,53,53,53,-35.94211187,35.94211187,4.076134178,0.815226836,0,49.40647731,0,0,0,1,0,0,0,0,SLAP,0,1.341640787,AWAY,CAR,1125,30,53,5,7,-49,49,0.16092,0.0186008,0.351724,0.41566,0.0207635,0.0323328,0.682855,29,-29
82907,20,-71,71,8,8,27.75,0,0,0,5,CAR,3,20.25,20,20,20.5,20.5,20.25,2,2,21,21,21,21,21,21,19,19,19,20,20,19,32.01562119,SHOT,20972,0,8480947,Kevin Lankinen,0,120,67,4,VAN,2,0,166,0,0,GIVE,0,0,AWAY,-91,91,33,-33,HOMEZONE,0,2,22,0,C,2025,R,Logan Stankoven,Forward,8482702,53,48,52,53,48,51.75,48,48,1,4,53,53,48,53,48,48,48,53,48,48,48,48,-23.96248897,23.96248897,0,0,0,19.6977156,0,0,0,1,0,0,0,0,SNAP,1,1.333984216,AWAY,CAR,1796,29,48,24,11,-71,71,0.117979,0.0157026,0.501954,0.28533,0.0212376,0.0577967,0.749953,8,-8
2445,62,-29,29,-16,16,-7,0,0,0,5,PHI,0,26.4,26.5,26.5,26.33333333,26.33333333,26.4,2,3,36,27,27,36,36,36,19,26,26,19,19,19,49.33558553,MISS,20030,0,8481035,Samuel Ersson,0,0,0,5,CAR,0,1,62,1,0,BLOCK,0,0,HOME,-76,76,-1,1,AWAYZONE,0,1,74,0,D,2025,L,Jaccob Slavin,Defenseman,8476958,14,14,19.4,17.5,17.5,20.66666667,20.66666667,19.4,2,3,24,21,21,24,24,24,14,14,14,16,16,14,14.93141718,14.93141718,0,0,0,62.09669879,0,1,0,0,0,0,0,0,SNAP,0,1.333394204,HOME,CAR,645,-5,156,37,2,-29,29,0.203361,0.017046,0.412064,0.307888,0.0223478,0.0372933,0.663659,-16,16
28115,56,-34,34,8,8,14.5,0,0,0,5,CAR,3,67.5,82,82,53,53,67.5,2,2,82,82,82,82,82,82,24,82,82,24,24,24,38.60051813,MISS,20333,0,8477480,Eric Comrie,0,120,38,4,WPG,2,0,173,0,0,BLOCK,0,0,AWAY,-71,71,-3,3,HOMEZONE,1,2,4,0,D,2025,L,Shayne Gostisbehere,Defenseman,8476906,82,82,82,82,82,82,82,82,1,4,82,82,82,82,82,82,82,82,82,82,82,82,-8.275892827,8.275892827,0,0,0,55.57877293,0,0,0,0,1,0,0,0,SLAP,0,1.331052349,AWAY,CAR,1841,58,82,29,22,-34,34,0.146834,0.00641057,0.531638,0.217948,0.014592,0.0825784,0.599495,8,-8
38654,52,-51,51,-35,35,0,0,0,0,5,SJS,3,57.2,65,37,52,37,37,2,3,76,76,37,53,37,37,51,54,37,51,37,37,43.829214,MISS,20455,0,8477968,Alex Nedeljkovic,0,0,0,5,CAR,1,0,253,1,0,BLOCK,0,0,HOME,-87,87,-10,10,AWAYZONE,0,3,19,0,D,2025,L,K'Andre Miller,Defenseman,8480817,66,37,61.4,65.5,37,58.66666667,37,37,2,3,72,66,37,72,37,37,52,65,37,52,37,37,42.64670313,42.64670313,0,0,0,51.66236541,0,0,0,1,0,0,0,0,SLAP,0,1.328158,HOME,CAR,2928,0,37,33,6,-51,51,0.169034,0.014447,0.43344,0.326322,0.0246587,0.0320974,0.694714,-35,35
15314,77,25,25,42,42,10.6,0,0,0,5,CAR,0,35.6,33.5,33.5,37,37,35.6,2,3,49,34,34,49,49,49,28,33,33,28,28,28,80.95677859,SHOT,20181,0,8480280,Jeremy Swayman,0,0,0,5,BOS,0,1,131,0,0,HIT,0,0,AWAY,98,98,7,7,HOMEZONE,0,2,27,0,L,2025,L,Nikolaj Ehlers,Forward,8477940,48,48,46.2,46,46,46.33333333,46.33333333,46.2,2,3,48,48,48,48,48,48,44,44,44,45,45,44,33.27488798,33.27488798,0,0,0,76.55063684,0,0,0,1,0,0,0,0,WRIST,1,1.327160305,AWAY,CAR,1531,16,85,61,0,25,25,0.147991,0.00816509,0.404112,0.407826,0.0182989,0.0136066,0.750007,42,42
